measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2001,1364.0043127840536,1475.9880233501565,1252.1707465745326
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2001,21.633879317639998,23.4100042589,19.86013575073
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2002,1327.8827974766618,1432.6261359202508,1216.9253313216536
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2002,21.018100204750002,22.67600705269,19.26183440589
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2003,1216.9195537508504,1314.0574293257882,1125.172673863951
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2003,19.20967951482,20.74304912236,17.76140945154
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2004,1213.8795925742609,1310.375538015754,1114.2758382629129
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2004,19.099532719920003,20.61782784455,17.532338431339998
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2005,1199.5714881203703,1295.645300734511,1096.6889624655655
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2005,18.806474441749998,20.31268705129,17.19351714126
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2006,1195.2330200125082,1288.107029555258,1102.0449190030804
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2006,18.662240416200003,20.112365258369998,17.20721138349
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2007,1146.7598145037875,1235.2579450024905,1054.1315514250873
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2007,17.8268011071,19.20253694193,16.38686084942
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2008,1140.7778614537765,1234.2092519961657,1044.108681170315
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2008,17.65763419355,19.10382049514,16.16133146809
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2009,1153.6475432482416,1247.349803987077,1059.3695013454817
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2009,17.78588262432,19.2304983745,16.3323900068
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2010,1120.5682309947274,1215.3679171904523,1030.9639637197245
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2010,17.21325338599,18.66948869077,15.83682586073
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2011,1180.8060888385369,1279.353584328882,1094.8257800803658
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2011,18.08137012995,19.59040176366,16.76477649003
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2012,1162.0766619795415,1261.0329859843991,1079.6305221926714
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2012,17.74648937544,19.257686880759998,16.48742481314
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2013,1193.140026328511,1289.1959253575674,1097.4415042868673
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2013,18.17778378304,19.64121919306,16.71979309993
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2014,1198.8027832987311,1296.1702689898748,1105.0674155156962
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2014,18.22547046294,19.70575417535,16.800406056459998
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2015,1229.9938626988455,1327.143729053672,1137.9210872934414
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2015,18.665062163,20.13930390487,17.26786488537
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2016,1209.1733571702944,1303.3731290085143,1117.9251219997122
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2016,18.32191398,19.749269376410002,16.93928153469
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2017,1185.0485325814918,1280.1765586921256,1095.986853692023
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2017,17.93554493611,19.37529439791,16.587608796879998
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2018,1102.6431574253902,1191.0689641493534,1021.0875174921108
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2018,16.671659943829997,18.008633714570003,15.43856119714
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2019,1067.2567841234484,1153.8653704159472,989.1006674419252
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2019,16.12256525268,17.43092197124,14.941896167380001
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2020,1035.4819604617526,1149.6944331002371,914.8440466832308
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2020,15.64424943541,17.36979220565,13.82162993397
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Number,2021,1023.2236717646492,1291.196437747099,810.6077456435867
Incidence,Pennsylvania,Female,All ages,Cervical cancer,Rate,2021,15.47510113804,19.52788624286,12.25952564749
Incidence,Colorado,Female,All ages,Cervical cancer,Number,1990,320.9134197278362,354.8495010798588,291.6566481156146
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,1990,18.89160396791,20.889360900819998,17.16930970192
Incidence,Colorado,Female,All ages,Cervical cancer,Number,1991,318.82788975965065,353.2487928572387,291.97197285974806
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,1991,18.40002184857,20.38650229581,16.85012777219
Incidence,Colorado,Female,All ages,Cervical cancer,Number,1992,322.2581721923809,357.42834115888525,292.35739486784166
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,1992,18.19333477104,20.17889390709,16.50526322245
Incidence,Colorado,Female,All ages,Cervical cancer,Number,1993,349.1475493917165,384.8324771473968,318.6895862458422
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,1993,19.257209963,21.22540978999,17.57730302289
Incidence,Colorado,Female,All ages,Cervical cancer,Number,1994,357.05860570069365,396.31012759067255,328.5394993629128
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,1994,19.22396746575,21.33726194388,17.68850420107
Incidence,Colorado,Female,All ages,Cervical cancer,Number,1995,362.82176003036346,399.51266303011926,332.31163976606865
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,1995,19.05856756899,20.98589423741,17.45590959019
Incidence,Colorado,Female,All ages,Cervical cancer,Number,1996,351.0982661533745,385.7562764077635,322.1099695624823
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,1996,17.99232901403,19.76840820206,16.50679912083
Incidence,Colorado,Female,All ages,Cervical cancer,Number,1997,337.76682413953523,372.8962063459843,310.2339069817976
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,1997,16.888386826319998,18.644860681279997,15.51173724979
Incidence,Colorado,Female,All ages,Cervical cancer,Number,1998,334.6066839536681,365.43193674823294,309.2948541731354
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,1998,16.33169103791,17.83622913876,15.096255514940001
Incidence,Colorado,Female,All ages,Cervical cancer,Number,1999,331.2539508562488,364.3192134638408,304.9970237116353
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,1999,15.79529726116,17.37195966943,14.54327907891
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2000,320.69366462631496,352.5380404949893,292.080079288359
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2000,14.957168381249998,16.442391646940003,13.62262934572
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2001,335.9830990618069,368.3290901422496,307.17498966755227
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2001,15.35758057764,16.836095913,14.04077963573
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2002,317.9575294011055,348.54977362251464,291.53987443662857
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2002,14.26839944886,15.641231730609999,13.082902586289999
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2003,307.9819501710901,334.4170001171285,282.3141136479337
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2003,13.58824907549,14.75457081218,12.45577700786
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2004,296.4258902887666,326.89468545510954,270.2694875976623
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2004,12.87295255229,14.19612764378,11.73705268048
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2005,286.9455661492851,311.83027144450705,261.63825293662427
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2005,12.27441854606,13.338889735799999,11.19186982848
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2006,305.67493662311875,333.3881126677962,279.31760342223095
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2006,12.886317295929999,14.05461975388,11.77517301157
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2007,308.28945230705034,334.8643081390244,281.41578867115777
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2007,12.81216937924,13.91659105699,11.69532957896
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2008,319.6855676275674,347.7478935076734,292.2437153051302
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2008,13.10084267492,14.25084803542,11.97626456946
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2009,323.1647568465586,351.04440566669564,296.1270046253416
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2009,13.061640196399999,14.188477000159999,11.96883108356
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2010,324.0319392047804,351.3602087214208,297.2438272146795
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2010,12.913973331390002,14.003114558020002,11.84635955021
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2011,327.4430882148102,352.5390343084225,300.1847946995527
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2011,12.86150835239,13.847242154409999,11.79084055595
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2012,332.42278498139444,360.157311075601,306.3815238752535
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2012,12.86211224793,13.93521735349,11.85452300148
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2013,351.81042751132696,382.5432577631801,324.1574187779835
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2013,13.40221445335,14.57298129135,12.34877338298
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2014,354.5624214282874,385.722855810606,325.9873921937076
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2014,13.29461198224,14.46299830655,12.223167567669998
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2015,350.52433581410395,383.8034556285379,318.3751633781533
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2015,12.937698568160002,14.1660161963,11.75108679918
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2016,346.4897181759223,378.0936350755577,318.3555604781378
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2016,12.59534345618,13.74418616934,11.57263091822
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2017,361.5304753819868,394.3658467374819,330.8501903170933
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2017,12.95270043506,14.129106734949998,11.85350529449
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2018,335.01564767091634,366.73130241509887,307.15879477074986
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2018,11.83669456161,12.957264662250001,10.85246274581
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2019,350.82197504903127,384.29692917812633,320.3311131205445
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2019,12.22995447116,13.39692003786,11.16701691396
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2020,355.77342620804006,401.2555131141708,313.30300062979416
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2020,12.24590007488,13.81141635693,10.784046688830001
Incidence,Colorado,Female,All ages,Cervical cancer,Number,2021,360.6152361327418,445.8063645236318,278.8162737422175
Incidence,Colorado,Female,All ages,Cervical cancer,Rate,2021,12.2618670694,15.158589634490001,9.480487075580001
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,1990,264.90584523157,290.74490067601585,241.929872793044
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,1990,27.97175921774,30.700139320770003,25.545695843100003
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,1991,271.57750590183883,296.8130692961146,248.9251697656283
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,1991,28.857930172670002,31.53947083961,26.450884227190002
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,1992,273.52244903972166,295.9972620345533,249.4308990268222
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,1992,29.218878796400002,31.619737808790003,26.645312778999998
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,1993,270.65380704898433,293.83063148286755,247.0964046948224
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,1993,29.04297501504,31.53000425841,26.5151071995
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,1994,261.0092441212952,286.1009947131384,238.66097553207544
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,1994,28.11080513682,30.81319720651,25.70388723025
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,1995,263.9472398059237,288.1180041738504,242.77813951093387
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,1995,28.504061275100003,31.11429864343,26.2179781458
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,1996,264.266871109038,285.7189228530782,242.35459630634247
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,1996,28.598160032150002,30.91963606968,26.226880049729996
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,1997,253.17368981143076,275.3839820233587,233.06730740279303
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,1997,27.44491136219,29.85258453525,25.265309352870002
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,1998,246.82637241009425,270.1671977362701,225.35164089956183
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,1998,26.789238502120003,29.322529132259998,24.45848389682
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,1999,227.86426455216227,246.42816979832955,209.1521697180963
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,1999,24.74726652772,26.76340500307,22.715033877899998
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2000,229.37566893517476,248.35352150522775,210.02985627281768
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2000,24.92296029474,26.985011026969996,22.82092862289
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2001,233.44823050638144,254.60031276137684,211.9103671261012
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2001,25.37545641464,27.674654571660003,23.03432445452
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2002,216.26212511088903,235.99001525212685,197.7376821825143
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2002,23.50669976212,25.65103081525,21.4931778939
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2003,224.94516400538012,244.57270515399665,206.56636331153345
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2003,24.44178898925,26.57445194848,22.444809990299998
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2004,210.3251663995222,227.34282824101405,192.56773588981696
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2004,22.83786398977,24.68570299645,20.90969823704
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2005,212.3881666757051,230.0903979389304,195.54281009697107
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2005,23.04009547978,24.960452460560003,21.21269318125
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2006,206.2397076013969,222.62908209187867,190.3745375095778
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2006,22.3472694033,24.12315325879,20.628186137060002
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2007,214.96011462006,233.3798095116296,195.44928110456289
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2007,23.26337079049,25.256783349230002,21.15187324452
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2008,210.825121897843,228.96112357540483,193.9990827252377
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2008,22.796820740970002,24.75789243622,20.97739715736
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2009,220.50243091274905,239.7049972744246,201.77461381299565
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2009,23.83617280261,25.91195803616,21.811707662889997
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2010,221.3809282025707,241.46383576253035,202.4933119733604
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2010,23.93152087109,26.10250518001,21.88974886451
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2011,248.7167291166589,271.9613875884453,227.71723185217945
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2011,26.90006293257,29.41409879159,24.628853432619998
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2012,238.14341641298745,260.75985792854203,218.26270841612552
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2012,25.780696491839997,28.229085043659996,23.62847029709
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2013,228.65971886573797,248.36299252549856,209.6248351221249
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2013,24.78362150701,26.919189937060004,22.72049750567
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2014,225.820754469136,246.2404359800792,207.09114193231764
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2014,24.51679939017,26.73371358122,22.48337179712
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2015,222.97199805050832,241.49299288640063,205.8757623110265
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2015,24.26287276466,26.27824933709,22.402532470239997
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2016,227.9045587308236,247.14626803241447,209.12668583919603
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2016,24.87152456781,26.971397638750002,22.82227057502
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2017,224.47796034707864,245.22107695168864,207.46673615873252
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2017,24.58056297217,26.851955153160002,22.71781677317
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2018,214.29921777028773,233.83005346770477,195.6406059222857
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2018,23.55108005977,25.69748208555,21.500533790829998
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2019,222.54780959388188,244.81312778256532,203.56388401344557
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2019,24.5518839167,27.0082347949,22.4575423099
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2020,220.23899394945263,245.8248688006846,198.1501703841544
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2020,24.41004440753,27.24583806116,21.96184413895
Incidence,West Virginia,Female,All ages,Cervical cancer,Number,2021,216.7041291695226,273.80345184357765,170.74050444277083
Incidence,West Virginia,Female,All ages,Cervical cancer,Rate,2021,24.17036623933,30.53901065021,19.043755834669998
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,1990,669.4993372363291,731.8449827103234,613.7434945666017
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,1990,21.05946311021,23.020579048520002,19.30563297689
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,1991,649.9637152940138,709.1451523785794,595.5334564430979
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,1991,20.34511713148,22.19761018789,18.64134511197
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,1992,686.6767804948531,748.5765277558851,631.1749817509792
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,1992,21.40901934867,23.3389126033,19.678599569019998
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,1993,653.323550747358,714.1212022160419,598.0447988664264
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,1993,20.304773235109998,22.19431559875,18.586753855010002
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,1994,643.678007212118,700.034937870304,588.9653701076439
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,1994,19.95427088142,21.701357853159998,18.25815765526
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,1995,654.0666216466695,712.5715548541926,598.6754387264639
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,1995,20.23545769056,22.04547835425,18.52176996929
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,1996,629.1890853309549,682.1179074824915,576.5092923085854
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,1996,19.43249914287,21.06720533068,17.80548421743
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,1997,606.2334758588858,656.3971163923319,556.0555713406125
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,1997,18.69200927904,20.23870584341,17.14487291292
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,1998,605.46123814493,654.2170049635538,556.9086676776349
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,1998,18.63810434753,20.13896850242,17.143495250039997
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,1999,564.9538747411082,610.7158307516384,518.9723583399903
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,1999,17.36191704239,18.76825359388,15.94883305637
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2000,568.0245832767114,614.524362500875,522.9620731169107
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2000,17.42699014713,18.85360304073,16.044472658140002
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2001,545.0804862929978,588.684885694237,503.311453806455
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2001,16.696678896759998,18.03235073531,15.41722725467
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2002,529.0903492933978,574.2017728042572,484.4548021918638
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2002,16.17822790486,17.5576197075,14.813387184109999
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2003,509.6134080615822,551.7931913344677,471.0852619141726
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2003,15.54972958873,16.83675268041,14.37412815307
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2004,482.6704478767502,521.0729276340563,442.097860171286
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2004,14.69046853813,15.85927931398,13.45560875788
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2005,464.1927244689257,502.6113850540672,426.7549095449107
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2005,14.085702268630001,15.25149782301,12.94966999839
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2006,441.3351020035933,477.89683278044913,405.3536690376543
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2006,13.3455514858,14.45114326465,12.25750735788
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2007,432.8047851463434,467.8293134650585,397.1831915019456
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2007,13.03442740843,14.089232455769999,11.96164103345
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2008,421.7223304339106,457.7428140345367,387.1361422698442
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2008,12.642132035030002,13.721931886210001,11.60532860821
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2009,465.7721061542005,503.2619474515952,429.43997448840855
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2009,13.89311439513,15.011366533710001,12.80939457854
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2010,430.2890842691486,467.46844023355993,397.1881882692735
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2010,12.76397840399,13.86685671059,11.78208242489
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2011,449.72031626525967,486.51078285178784,416.0101137931085
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2011,13.257522232180001,14.342086151279998,12.26376290541
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2012,442.22739924328647,475.7929157018791,409.8808226154641
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2012,12.949063578499999,13.931910881520002,12.00190861249
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2013,448.42285698732144,487.0596717375895,414.2664379637871
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2013,13.036208851869999,14.15942899689,12.04323936986
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2014,463.72709845498736,502.413075568076,431.9367661454802
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2014,13.38077105076,14.49704871569,12.463466110679999
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2015,466.8687923333411,504.4566052022675,430.4615689634064
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2015,13.37009160728,14.44652359337,12.327469098309999
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2016,471.4218341364266,512.1973318837033,434.811878387969
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2016,13.39991802101,14.55894012715,12.359299258240002
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2017,466.0484361988059,503.8506536218488,427.83640991538033
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2017,13.150652329689999,14.217330769119998,12.07241016979
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2018,451.615731224941,489.7555621860233,414.9968309154885
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2018,12.652745638419999,13.721294731110001,11.62680787953
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2019,468.9675767217332,505.1920454512352,431.2456582917656
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2019,13.048487563030001,14.056392060390001,11.998918236869999
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2020,437.7573139527349,490.59367805402553,381.789821247744
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2020,12.10504019745,13.566092453909999,10.557404721460001
Incidence,Massachusetts,Female,All ages,Cervical cancer,Number,2021,424.8853298750946,536.299567839187,327.671770589429
Incidence,Massachusetts,Female,All ages,Cervical cancer,Rate,2021,11.67952102117,14.7421472002,9.00725222443
Incidence,North Carolina,Female,All ages,Cervical cancer,Number,1990,841.9395688064837,909.1568849943164,776.9837247195717
Incidence,North Carolina,Female,All ages,Cervical cancer,Rate,1990,24.12991162199,26.05635380284,22.26828302628
Incidence,North Carolina,Female,All ages,Cervical cancer,Number,1991,846.5507955780811,924.4049013109556,777.9409415999686
Incidence,North Carolina,Female,All ages,Cervical cancer,Rate,1991,23.89375312555,26.09117210136,21.9572515931
Incidence,North Carolina,Female,All ages,Cervical cancer,Number,1992,875.78823812524,951.5754745191382,805.2517668115274
Incidence,North Carolina,Female,All ages,Cervical cancer,Rate,1992,24.33934995232,26.44558064624,22.37904518346
Incidence,North Carolina,Female,All ages,Cervical cancer,Number,1993,852.0141076722688,924.334610498864,783.499712335643
Incidence,North Carolina,Female,All ages,Cervical cancer,Rate,1993,23.313438704230002,25.29232566693,21.43869726315
Incidence,North Carolina,Female,All ages,Cervical cancer,Number,1994,848.4657792674011,919.4802009956884,783.9199172136089
Incidence,North Carolina,Female,All ages,Cervical cancer,Rate,1994,22.85610426445,24.76910189731,21.11735770685
Incidence,North Carolina,Female,All ages,Cervical cancer,Number,1995,886.2266078311296,960.4380919830433,822.0464850100644
Incidence,North Carolina,Female,All ages,Cervical cancer,Rate,1995,23.49795917908,25.46564826651,21.796247796430002
Incidence,North Carolina,Female,All ages,Cervical cancer,Number,1996,877.974433040629,947.598325342126,810.6340668971995
Incidence,North Carolina,Female,All ages,Cervical cancer,Rate,1996,22.90325158154,24.719492990690004,21.146579303470002
Incidence,North Carolina,Female,All ages,Cervical cancer,Number,1997,828.4423951151192,895.1696193887659,765.1820557046904
Incidence,North Carolina,Female,All ages,Cervical cancer,Rate,1997,21.24804198563,22.95947403125,19.62552923671
